algorithm,feature_set,imputer,leaf_size,metric,n_neighbors,p,reducer,scaler,weights,status,error,cv_accuracy_mean,cv_accuracy_std,cv_macro_precision_mean,cv_macro_precision_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,random_cv_accuracy_mean,random_cv_accuracy_std,random_cv_macro_precision_mean,random_cv_macro_precision_std,random_cv_macro_f1_mean,random_cv_macro_f1_std,random_cv_weighted_f1_mean,random_cv_weighted_f1_std,stratified_cv_accuracy_mean,stratified_cv_accuracy_std,stratified_cv_macro_precision_mean,stratified_cv_macro_precision_std,stratified_cv_macro_f1_mean,stratified_cv_macro_f1_std,stratified_cv_weighted_f1_mean,stratified_cv_weighted_f1_std,domain_cv_accuracy_mean,domain_cv_macro_precision_mean,domain_cv_macro_f1_mean,domain_cv_weighted_f1_mean,domain_cv_accuracy_std,domain_cv_macro_precision_std,domain_cv_macro_f1_std,domain_cv_weighted_f1_std,worst_domain_accuracy,worst_domain_macro_precision,worst_domain_macro_f1,worst_domain_weighted_f1,random_cv_scenario,domain_cv_scenario,feature_family,preprocessing,knn_params,stage,cv_scenario,cv_group_column,cv_is_domain_aware,task_mode,dataset_mode,feature_dimension,feature_count,cache_path
brute,lowfreq_all_plus_logmel,mean,10,manhattan,5,2,"{'type': 'variance_threshold', 'threshold': 0.0}",standard,distance,ok,,0.33708413509556084,0.21644005816363493,0.22915556351665234,0.14816032734331816,0.15475690464555003,0.08744955598724001,0.42653541339743545,0.3086587959316637,0.7836666666666667,0.014847371634213402,0.792527235823303,0.014711644000200613,0.7850052951112362,0.014878278836826436,0.7850052951112362,0.014878278836826495,0.7836666666666667,0.014847371634213402,0.792527235823303,0.014711644000200613,0.7850052951112362,0.014878278836826436,0.7850052951112362,0.014878278836826495,0.33708413509556084,0.22915556351665234,0.15475690464555003,0.42653541339743545,0.21644005816363493,0.14816032734331816,0.08744955598724001,0.3086587959316637,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_logmel,"{""imputer"": ""mean"", ""reducer"": {""threshold"": 0.0, ""type"": ""variance_threshold""}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""manhattan"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,448,448,outputs/cache/features/19/19d2d6a2d5b5a6f9878e1c273b29097f40a65415.joblib
brute,notebook_exact_44_plus_regions,median,10,minkowski,21,1,"{'type': 'select_k_best', 'k': 128}",minmax,uniform,ok,,0.3031679254398924,0.3129352958764078,0.285447914350363,0.1994344363412888,0.17765867879575625,0.1767222197416964,0.34892502326031954,0.36447585244136194,0.7836666666666667,0.013920408678547398,0.7871351601493334,0.013110202766196326,0.7840178080892457,0.013834833127924754,0.7840178080892457,0.013834833127924684,0.7836666666666667,0.013920408678547398,0.7871351601493334,0.013110202766196326,0.7840178080892457,0.013834833127924754,0.7840178080892457,0.013834833127924684,0.3031679254398924,0.285447914350363,0.17765867879575625,0.34892502326031954,0.3129352958764078,0.1994344363412888,0.1767222197416964,0.36447585244136194,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_plus_regions,"{""imputer"": ""median"", ""reducer"": {""k"": 128, ""type"": ""select_k_best""}, ""scaler"": ""minmax""}","{""algorithm"": ""brute"", ""leaf_size"": 10, ""metric"": ""minkowski"", ""n_neighbors"": 21, ""p"": 1, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,82,82,outputs/cache/features/6a/6a96df47a7e268a7b949c42df6167ffc5bb3adad.joblib
auto,lowfreq_all_plus_regions,median,50,minkowski,5,1,"{'type': 'select_k_best', 'k': 1024}",robust,uniform,ok,,0.38311737952402236,0.3552283753505635,0.22949292465983198,0.1484007857599336,0.15632819583874383,0.11492985493630202,0.42942628214401896,0.3834117616502086,0.7813333333333333,0.016746475582773954,0.7847476334033361,0.017743536529626784,0.782195892933649,0.017271217970933537,0.7821958929336489,0.017271217970933537,0.7813333333333333,0.016746475582773954,0.7847476334033361,0.017743536529626784,0.782195892933649,0.017271217970933537,0.7821958929336489,0.017271217970933537,0.38311737952402236,0.22949292465983198,0.15632819583874383,0.42942628214401896,0.3552283753505635,0.1484007857599336,0.11492985493630202,0.3834117616502086,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_regions,"{""imputer"": ""median"", ""reducer"": {""k"": 1024, ""type"": ""select_k_best""}, ""scaler"": ""robust""}","{""algorithm"": ""auto"", ""leaf_size"": 50, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,254,254,outputs/cache/features/f7/f7535552e189e36da7fd43f3290c53dde2f13302.joblib
brute,lowfreq_all_plus_waveform_spectral,mean,30,euclidean,1,2,"{'type': 'pca_components', 'value': 8}",minmax,distance,ok,,0.42770866355289056,0.015796719599770973,0.3012148507386021,0.059402269465643864,0.242364264508927,0.03554231620954838,0.5003849091799909,0.14134280823638726,0.782,0.009392668535736904,0.7824590528016687,0.009532319713439638,0.7821406476944985,0.009433412167581704,0.7821406476944986,0.009433412167581685,0.782,0.009392668535736904,0.7824590528016687,0.009532319713439638,0.7821406476944985,0.009433412167581704,0.7821406476944986,0.009433412167581685,0.42770866355289056,0.3012148507386021,0.242364264508927,0.5003849091799909,0.015796719599770973,0.059402269465643864,0.03554231620954838,0.14134280823638726,0.4111600587371512,0.21793026650152061,0.20657276995305163,0.30184294548518864,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_waveform_spectral,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 8}, ""scaler"": ""minmax""}","{""algorithm"": ""brute"", ""leaf_size"": 30, ""metric"": ""euclidean"", ""n_neighbors"": 1, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,277,277,outputs/cache/features/7b/7bf5840dfd3364c6796e8ce2995b58db491d67d3.joblib
brute,notebook_lowfreq_meanmax_64,mean,30,manhattan,5,2,"{'type': 'pca_components', 'value': 8}",standard,uniform,ok,,0.45190877273328844,0.3819880167537542,0.2295966201770475,0.1484749258399993,0.1779607691721091,0.11901556194758729,0.4935721141299702,0.39923861123184423,0.7806666666666666,0.013888444437333093,0.7847234585372856,0.014221186040192353,0.7821399487353091,0.014129182211513719,0.7821399487353092,0.014129182211513703,0.7806666666666666,0.013888444437333093,0.7847234585372856,0.014221186040192353,0.7821399487353091,0.014129182211513719,0.7821399487353092,0.014129182211513703,0.45190877273328844,0.2295966201770475,0.1779607691721091,0.4935721141299702,0.3819880167537542,0.1484749258399993,0.11901556194758729,0.39923861123184423,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_meanmax_64,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 8}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,128,128,outputs/cache/features/ed/edd6fbab9d8e87330ce3ee4721a0850a6b21ab6f.joblib
auto,lowfreq_all_plus_regions,median,30,euclidean,3,2,"{'type': 'variance_threshold', 'threshold': 0.0}",minmax,uniform,ok,,0.43220027062799754,0.32303616477006086,0.36251915843030824,0.10302640407435003,0.26023381659576217,0.1546477662713722,0.49309914116804565,0.3169834158497651,0.7806666666666666,0.020483055327649623,0.784874373472518,0.021365797035173856,0.7818186204300648,0.020813311235842968,0.7818186204300648,0.020813311235843006,0.7806666666666666,0.020483055327649623,0.784874373472518,0.021365797035173856,0.7818186204300648,0.020813311235842968,0.7818186204300648,0.020813311235843006,0.43220027062799754,0.36251915843030824,0.26023381659576217,0.49309914116804565,0.32303616477006086,0.10302640407435003,0.1546477662713722,0.3169834158497651,0.17474302496328928,0.25199448755402404,0.1024196285970272,0.24561135328477027,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_regions,"{""imputer"": ""median"", ""reducer"": {""threshold"": 0.0, ""type"": ""variance_threshold""}, ""scaler"": ""minmax""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""euclidean"", ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,254,254,outputs/cache/features/f7/f7535552e189e36da7fd43f3290c53dde2f13302.joblib
auto,notebook_lowfreq_meanmax_64,median,10,euclidean,5,2,"{'type': 'pca_components', 'value': 16}",standard,uniform,ok,,0.4611588751237306,0.39040679031269565,0.2850996098609952,0.19934548459194446,0.2352113836402915,0.19332904101318957,0.4998137865515016,0.4034835201941032,0.78,0.015347819244295105,0.7842768564008848,0.015488156867106143,0.7816500702504902,0.015363790464959524,0.7816500702504902,0.015363790464959507,0.78,0.015347819244295105,0.7842768564008848,0.015488156867106143,0.7816500702504902,0.015363790464959524,0.7816500702504902,0.015363790464959507,0.4611588751237306,0.2850996098609952,0.2352113836402915,0.4998137865515016,0.39040679031269565,0.19934548459194446,0.19332904101318957,0.4034835201941032,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_lowfreq_meanmax_64,"{""imputer"": ""median"", ""reducer"": {""type"": ""pca_components"", ""value"": 16}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""euclidean"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,128,128,outputs/cache/features/ed/edd6fbab9d8e87330ce3ee4721a0850a6b21ab6f.joblib
brute,lowfreq_all_plus_logmel,mean,20,minkowski,21,3,"{'type': 'select_k_best', 'k': 16}",standard_l2,uniform,ok,,0.25359097277923925,0.24695841973649307,0.2293956403412362,0.14833132767289353,0.1168092182425166,0.09513831179829448,0.31161143965593924,0.31877351451353386,0.7786666666666667,0.012265579661982707,0.7831196052489273,0.013854194923664964,0.7801422022022815,0.012932399569618074,0.7801422022022815,0.012932399569618048,0.7786666666666667,0.012265579661982707,0.7831196052489273,0.013854194923664964,0.7801422022022815,0.012932399569618074,0.7801422022022815,0.012932399569618048,0.25359097277923925,0.2293956403412362,0.1168092182425166,0.31161143965593924,0.24695841973649307,0.14833132767289353,0.09513831179829448,0.31877351451353386,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_logmel,"{""imputer"": ""mean"", ""reducer"": {""k"": 16, ""type"": ""select_k_best""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""brute"", ""leaf_size"": 20, ""metric"": ""minkowski"", ""n_neighbors"": 21, ""p"": 3, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,448,448,outputs/cache/features/19/19d2d6a2d5b5a6f9878e1c273b29097f40a65415.joblib
auto,waveform_spectral_stats,median,30,chebyshev,3,2,"{'type': 'select_k_best', 'k': 64}",minmax,uniform,ok,,0.3916975898906399,0.3707852629817667,0.28755544098303226,0.07682672572918055,0.1771512835088238,0.12260104735175478,0.45190896349970094,0.3654374033187017,0.779,0.012935738607954864,0.782273128638073,0.011851200541462497,0.7801056610157799,0.01278453820565263,0.7801056610157799,0.012784538205652637,0.779,0.012935738607954864,0.782273128638073,0.011851200541462497,0.7801056610157799,0.01278453820565263,0.7801056610157799,0.012784538205652637,0.3916975898906399,0.28755544098303226,0.1771512835088238,0.45190896349970094,0.3707852629817667,0.07682672572918055,0.12260104735175478,0.3654374033187017,0.07442298634008479,0.17933298961576338,0.0759172837656376,0.08687668616918329,stratified_kfold,leave_one_domain_out,waveform_spectral_stats,"{""imputer"": ""median"", ""reducer"": {""k"": 64, ""type"": ""select_k_best""}, ""scaler"": ""minmax""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""chebyshev"", ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,61,61,outputs/cache/features/2e/2e395c6c061f37a5dd5eb106207176c388164c41.joblib
brute,lowfreq_all_plus_logmel,mean,20,minkowski,31,1,"{'type': 'pca_components', 'value': 44}",standard,uniform,ok,,0.17760727533550405,0.19238809482619132,0.22919250104850153,0.14818659917294852,0.08687038701824429,0.08503926070478887,0.2231298317616145,0.28082765117510355,0.776,0.011766241729815217,0.7854484083473033,0.011172758149230244,0.7788247558839341,0.011357026897539526,0.7788247558839341,0.011357026897539545,0.776,0.011766241729815217,0.7854484083473033,0.011172758149230244,0.7788247558839341,0.011357026897539526,0.7788247558839341,0.011357026897539545,0.17760727533550405,0.22919250104850153,0.08687038701824429,0.2231298317616145,0.19238809482619132,0.14818659917294852,0.08503926070478887,0.28082765117510355,0.024963289280469897,0.019626314963102527,0.016968402964077433,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_logmel,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 44}, ""scaler"": ""standard""}","{""algorithm"": ""brute"", ""leaf_size"": 20, ""metric"": ""minkowski"", ""n_neighbors"": 31, ""p"": 1, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,448,448,outputs/cache/features/19/19d2d6a2d5b5a6f9878e1c273b29097f40a65415.joblib
auto,lowfreq_all_plus_logmel,median,10,manhattan,41,2,{'type': 'none'},standard_l2,distance,ok,,0.36635032027741626,0.3981325774621782,0.22922441462653223,0.1482093087896536,0.14210749942338918,0.12712687181038415,0.38850167454010354,0.4135027573758492,0.7803333333333333,0.016138291249213628,0.7785152769642298,0.017003990574862342,0.7783964649070559,0.016596079052105937,0.7783964649070559,0.016596079052106,0.7803333333333333,0.016138291249213628,0.7785152769642298,0.017003990574862342,0.7783964649070559,0.016596079052105937,0.7783964649070559,0.016596079052106,0.36635032027741626,0.22922441462653223,0.14210749942338918,0.38850167454010354,0.3981325774621782,0.1482093087896536,0.12712687181038415,0.4135027573758492,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_logmel,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard_l2""}","{""algorithm"": ""auto"", ""leaf_size"": 10, ""metric"": ""manhattan"", ""n_neighbors"": 41, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,448,448,outputs/cache/features/19/19d2d6a2d5b5a6f9878e1c273b29097f40a65415.joblib
auto,notebook_exact_44_plus_regions,mean,20,minkowski,21,2,"{'type': 'select_k_best', 'k': 512}",power,distance,ok,,0.42946778459060114,0.3723678185116816,0.2869972589368307,0.1998443484894763,0.22876670743217686,0.18802736458661293,0.47393049029039475,0.39315061650039757,0.7756666666666667,0.01051982255870632,0.7820144264090744,0.01058992918343179,0.7766184933566495,0.01033189082198413,0.7766184933566493,0.010331890821984154,0.7756666666666667,0.01051982255870632,0.7820144264090744,0.01058992918343179,0.7766184933566495,0.01033189082198413,0.7766184933566493,0.010331890821984154,0.42946778459060114,0.2869972589368307,0.22876670743217686,0.47393049029039475,0.3723678185116816,0.1998443484894763,0.18802736458661293,0.39315061650039757,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,notebook_exact_44_plus_regions,"{""imputer"": ""mean"", ""reducer"": {""k"": 512, ""type"": ""select_k_best""}, ""scaler"": ""power""}","{""algorithm"": ""auto"", ""leaf_size"": 20, ""metric"": ""minkowski"", ""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,82,82,outputs/cache/features/6a/6a96df47a7e268a7b949c42df6167ffc5bb3adad.joblib
auto,class_region_lowfreq_features,median,30,minkowski,5,2,{'type': 'none'},standard,uniform,ok,,0.2894550981650764,0.25694104228465514,0.2296980340259828,0.14854753881382346,0.13207936829387174,0.09516036588012215,0.3555428355684224,0.3235809610546915,0.7750000000000001,0.009775252199076765,0.7782532134346696,0.00853939405996327,0.7760742402964691,0.009580555514429752,0.776074240296469,0.009580555514429816,0.7750000000000001,0.009775252199076765,0.7782532134346696,0.00853939405996327,0.7760742402964691,0.009580555514429752,0.776074240296469,0.009580555514429816,0.2894550981650764,0.2296980340259828,0.13207936829387174,0.3555428355684224,0.25694104228465514,0.14854753881382346,0.09516036588012215,0.3235809610546915,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,class_region_lowfreq_features,"{""imputer"": ""median"", ""reducer"": {""type"": ""none""}, ""scaler"": ""standard""}","{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",notebook_feature_ablation,,,,,,38,38,outputs/cache/features/cb/cb7c727889a3b03080fb7957ccdfffd17cdee7ab.joblib
brute,lowfreq_all_plus_regions,mean,20,cosine,7,2,"{'type': 'pca_components', 'value': 256}",normalizer,uniform,ok,,0.3228468689703148,0.27614641144029367,0.2294653436838102,0.14838108411576584,0.14310197246495907,0.09908082760934463,0.3899204069842342,0.33677770534594104,0.7776666666666666,0.009637888196533983,0.7753770081303085,0.010138890689649042,0.7754858613970776,0.01004121263450158,0.7754858613970775,0.010041212634501561,0.7776666666666666,0.009637888196533983,0.7753770081303085,0.010138890689649042,0.7754858613970776,0.01004121263450158,0.7754858613970775,0.010041212634501561,0.3228468689703148,0.2294653436838102,0.14310197246495907,0.3899204069842342,0.27614641144029367,0.14838108411576584,0.09908082760934463,0.33677770534594104,0.05887894488930758,0.019626314963102527,0.037069988137603795,0.006547925365803779,stratified_kfold,leave_one_domain_out,lowfreq_all_plus_regions,"{""imputer"": ""mean"", ""reducer"": {""type"": ""pca_components"", ""value"": 256}, ""scaler"": ""normalizer""}","{""algorithm"": ""brute"", ""leaf_size"": 20, ""metric"": ""cosine"", ""n_neighbors"": 7, ""p"": 2, ""weights"": ""uniform""}",cv_notebook_exact_and_lowfreq,leave_one_domain_out,dataset,True,3class_notebook_cv,balanced_train_cv,254,254,outputs/cache/features/f7/f7535552e189e36da7fd43f3290c53dde2f13302.joblib
